cif,formula,tipo_compuesto_real,compuesto_predicho_como,valor_salida_red,grupo_espacial,numero_sitios,numero_elementos
1541327,Ba8Sc1.332U2.664Fe4O24,Perovskita,Perovskita,99.77,225,4,5.0
1541328,Ba8Sc2.668U2.668Fe2.664O24,Perovskita,Perovskita,99.94,225,4,5.0
1541331,Ba8Sc4U2.668Fe1.332O24,Perovskita,Perovskita,99.97,225,4,5.0
1541333,Ba8Sc5.332U2.668O24,Perovskita,Perovskita,99.95,225,4,4.0
1541334,Ba7.996Y0.536U2.668Fe4.8O24,Perovskita,Perovskita,99.57,225,4,5.0
1541336,Ba7.996Y1.068U2.668Fe4.264O24,Perovskita,Perovskita,99.81,225,4,5.0
1541337,Ba8.004Y1.596U2.668Fe3.732O24,Perovskita,Perovskita,99.92,225,4,5.0
1541339,Ba7.996Y2.668U2.668Fe2.664O24,Perovskita,Perovskita,99.96,225,4,5.0
1541341,Ba7.996Y3.736U2.668Fe1.6O24,Perovskita,Perovskita,99.94,225,4,5.0
1541343,Ba8.0Lu0.52U2.68Fe4.8O24,Perovskita,Perovskita,99.52,225,4,5.0
1541346,Ba8.04Lu1.56U2.68Fe3.72O24,Perovskita,Perovskita,99.9,225,4,5.0
1541352,Ba7.96Lu3.24U2.68Fe2.12O24,Perovskita,Perovskita,99.96,225,4,5.0
1541354,Ba7.96Lu3.76U2.68Fe1.6O24,Perovskita,Perovskita,99.95,225,4,5.0
1541356,Ba7.972Tm0.56U2.68Fe4.788O24,Perovskita,Perovskita,99.56,225,4,5.0
1541358,Ba7.972Tm1.092U2.68Fe4.252O24,Perovskita,Perovskita,99.81,225,4,5.0
1541362,Ba7.972Tm2.16U2.68Fe3.188O24,Perovskita,Perovskita,99.95,225,4,5.0
1541363,Ba7.972Tm2.692U2.68Fe2.652O24,Perovskita,Perovskita,99.96,225,4,5.0
1541364,Ba8.0Tm3.2U2.68Fe2.12O24,Perovskita,Perovskita,99.94,225,4,5.0
1541366,Ba8.028Dy1.04U2.668Fe4.264O24,Perovskita,Perovskita,99.83,225,4,5.0
1541368,Ba8Dy1.6U2.68Fe3.72O24,Perovskita,Perovskita,99.92,225,4,5.0
1541369,Ba7.96Dy2.16U2.68Fe3.2O24,Perovskita,Perovskita,99.95,225,4,5.0
1541370,Ba8.04Dy2.64U2.68Fe2.64O24,Perovskita,Perovskita,99.96,225,4,5.0
1541371,Ba8.0Dy3.2U2.68Fe2.12O24,Perovskita,Perovskita,99.92,225,4,5.0
1541372,Ba7.96Dy3.76U2.68Fe1.6O24,Perovskita,Perovskita,99.43,225,4,5.0
1541374,Ba8U2.668In3.332Fe2O24,Perovskita,Perovskita,99.75,225,4,5.0
1541375,Ba8U2.668In4Fe1.332O24,Perovskita,Perovskita,99.87,225,4,5.0
1541376,Ba8U2.668In4.664Fe0.668O24,Perovskita,Perovskita,99.84,225,4,5.0
1541378,Sr8U2.668Fe5.332O24,Perovskita,Perovskita,98.98,225,4,4.0
1541405,Sr8Co5.28W2.64O24,Perovskita,Perovskita,99.74,225,4,4.0
1541406,Ba3Co2TeO9,Perovskita,Perovskita,96.17,225,4,4.0
1541621,Sr2NiWO6,Perovskita,Perovskita,99.1,225,4,4.0
1541622,Sr2CoWO6,Perovskita,Perovskita,99.38,225,4,4.0
1541623,Sr2ZnWO6,Perovskita,Perovskita,99.43,225,4,4.0
1541624,Sr2NiMoO6,Perovskita,Perovskita,99.26,225,4,4.0
1541625,Sr2CoMoO6,Perovskita,Perovskita,99.45,225,4,4.0
1541626,Sr2ZnMoO6,Perovskita,Perovskita,99.6,225,4,4.0
1541823,Na4.32W8O24,Perovskita,Perovskita,97.86,204,4,3.0
1543521,La4Cr3.6Co0.4O12,Perovskita,Perovskita,99.95,62,4,4.0
1543882,Ca2.8La1.2Cr1.2Fe2.8O12,Perovskita,Perovskita,99.93,62,4,5.0
1544447,Sr8Ca4.0Ta4O21.984,Perovskita,Perovskita,99.87,225,4,4.0
1544449,Sr10Ca2Ta4O21.984,Perovskita,Perovskita,99.78,225,4,4.0
1544450,Sr9.2Ca2.8Ta4O21.984,Perovskita,Perovskita,99.82,225,4,4.0
1544451,Sr8.4Ca3.6Ta4O21.984,Perovskita,Perovskita,99.85,225,4,4.0
1545079,Sr4La4Mg7.68Ta0.32O24,Perovskita,Perovskita,99.93,225,4,5.0
1545080,Sr5.6La2.4Mg7.28Ta0.72O24,Perovskita,Perovskita,99.94,225,4,5.0
1545081,Sr4.8La3.2Mg7.76Ta0.24O24,Perovskita,Perovskita,99.93,225,4,5.0
2002143,Ba2MnTeO6,Perovskita,Perovskita,99.98,225,4,4.0
2002260,LaErO3,Perovskita,Perovskita,98.05,62,4,3.0
2002487,Ba2YBiO6,Perovskita,Perovskita,99.95,225,4,4.0
2002488,Ba2DyBiO6,Perovskita,Perovskita,99.95,225,4,4.0
2002889,SrPbO3,Perovskita,Perovskita,99.79,62,4,3.0
2002944,NaNbO3,Perovskita,Perovskita,99.09,127,4,3.0
2003124,NdFeO3,Perovskita,Perovskita,99.92,62,4,3.0
2003125,DyFeO3,Perovskita,Perovskita,99.91,62,4,3.0
2003568,HgSeO3,Perovskita,No_perovskita,46.31,62,4,3.0
2009816,CdSeO3,Perovskita,Perovskita,78.82,62,4,3.0
2013696,LaInO3,Perovskita,Perovskita,99.84,62,4,3.0
2014226,Sr4Nb4N3.84O8.16,Perovskita,Perovskita,99.55,140,4,4.0
2014561,GdAlO3,Perovskita,Perovskita,99.89,62,4,3.0
2014963,Ba0.74La3.26Mn4O12,Perovskita,Perovskita,99.92,15,4,4.0
2100575,Ba2BiSbO6,Perovskita,Perovskita,99.38,225,4,4.0
2102806,CsEuBr3,Perovskita,Perovskita,63.93,62,4,3.0
2103983,Na1.48W2O6,Perovskita,Perovskita,98.19,127,4,3.0
2104124,La4Cr1.6Ni2.4O12,Perovskita,Perovskita,99.92,62,4,4.0
2104125,La4Cr1.2Ni2.8O12,Perovskita,Perovskita,99.9,62,4,4.0
2106411,CaCu3(GeO3)4,Perovskita,Perovskita,99.85,204,4,4.0
2106627,Ba3.32Ce3.8Pr0.68O12,Perovskita,Perovskita,98.33,62,4,4.0
2106629,Ba4Ce3.2Pr0.8O12,Perovskita,Perovskita,99.04,62,4,4.0
2106635,Ba4Ce2.4Pr1.6O12,Perovskita,Perovskita,99.14,62,4,4.0
2106637,Ba3.98Ce2.388Pr1.596O12,Perovskita,Perovskita,99.1,62,4,4.0
2106639,Ba2.5Ce3.6Pr1.5O12,Perovskita,Perovskita,96.98,62,4,4.0
2106641,Ba4Ce1.6Pr2.4O12,Perovskita,Perovskita,99.24,62,4,4.0
2106645,Ba2.24Ce3.544Pr1.76O12,Perovskita,Perovskita,96.06,62,4,4.0
2106649,Ba3.94Ce0.788Pr3.152O12,Perovskita,Perovskita,99.21,62,4,4.0
2106995,BaPrO3,Perovskita,Perovskita,99.4,62,4,3.0
2106997,Ba8Li3.2Te4.8O24,Perovskita,Perovskita,99.29,225,4,4.0
2107061,BaPuO3,Perovskita,Perovskita,99.02,62,4,3.0
2107084,PrFeO3,Perovskita,Perovskita,99.92,62,4,3.0
2107085,EuFeO3,Perovskita,Perovskita,99.92,62,4,3.0
2107086,HoFeO3,Perovskita,Perovskita,99.91,62,4,3.0
2107089,YbFeO3,Perovskita,Perovskita,99.92,62,4,3.0
2107090,LuFeO3,Perovskita,Perovskita,99.88,62,4,3.0
2220019,Tb3.8364Sc4O11.7544,Perovskita,Perovskita,99.18,62,4,3.0
2220022,Sr1.88Nd2.12Mn4O12,Perovskita,Perovskita,99.93,74,4,4.0
2220939,Eu3.8708Sc4O11.8064,Perovskita,Perovskita,98.97,62,4,3.0
2239179,UNiS3,Perovskita,No_perovskita,49.46,62,4,3.0
2240439,Ca3Mg2.484Co0.516C6O18,Perovskita,Perovskita,99.69,148,4,5.0
2310587,La4Mn3.2Co0.8O12,Perovskita,Perovskita,99.95,62,4,4.0
2310687,SrTiO3,Perovskita,Perovskita,99.82,140,4,3.0
2310805,K0.2Na1.8Nb2O6,Perovskita,Perovskita,99.12,127,4,4.0
4000298,CaNb2Ga2(CuO4)3,Perovskita,Perovskita,99.87,204,4,5.0
4000485,Sr1.892Ti8.108Cu5.892O24,Perovskita,Perovskita,99.86,204,4,4.0
4000873,SrCeTi2O6,Perovskita,Perovskita,99.87,15,4,4.0
4001721,Ti4Ag1.824Bi2.176O12,Perovskita,No_perovskita,42.46,140,4,4.0
4002278,V3.024Cr8.874S18,Perovskita,No_perovskita,16.86,148,4,3.0
4002372,InBiO3,Perovskita,No_perovskita,9.21,62,4,3.0
4002385,Ca1.68Mn4Bi2.32O12,Perovskita,Perovskita,72.44,62,4,4.0
4002392,YbMnO3,Perovskita,Perovskita,99.89,62,4,3.0
4002401,Ba3.88La0.12Ce3.48Y0.52O11.64,Perovskita,Perovskita,96.2,62,4,5.0
4002422,Sr0.8La3.2Cr0.8Fe3.2O12,Perovskita,Perovskita,99.94,62,4,5.0
4002461,Nd4Ti4N3.32O8.68,Perovskita,Perovskita,99.77,62,4,4.0
4002462,La4Zr4N4.232O7.768,Perovskita,Perovskita,98.27,62,4,4.0
4002466,Ca1.5La1.7Pr0.8Mn4O12,Perovskita,Perovskita,99.92,62,4,5.0
4002467,Ca1.5La1.1Pr1.4Mn4O12,Perovskita,Perovskita,99.92,62,4,5.0
4002468,Ca1.5Pr2.5Mn4O12,Perovskita,Perovskita,99.92,62,4,4.0
4030424,Ba4Tl0.8Pb3.2O11.22,Perovskita,Perovskita,99.45,74,4,4.0
4030702,KMnF3,Perovskita,Perovskita,94.81,140,4,3.0
4030732,Nd4Al0.4Ni3.6O12,Perovskita,Perovskita,99.85,62,4,4.0
4030733,Nd2AlNiO6,Perovskita,Perovskita,99.94,62,4,4.0
4030836,KRb2ScF6,Perovskita,Perovskita,99.64,225,4,4.0
4031513,Ba2CoMoO6,Perovskita,Perovskita,99.68,225,4,4.0
4031531,Ba2NiMoO6,Perovskita,Perovskita,99.65,225,4,4.0
4123966,LaPdO3,Perovskita,Perovskita,97.79,62,4,3.0
4124538,NaSbO3,Perovskita,Perovskita,97.59,62,4,3.0
4303940,Nd4Zr4N3.996O8.004,Perovskita,Perovskita,98.6,62,4,4.0
4303943,Sm4Zr4N3.996O8.004,Perovskita,Perovskita,98.29,62,4,4.0
4316109,CaCu3(PtO3)4,Perovskita,Perovskita,99.69,204,4,4.0
4327264,Na2Ti9.00002Cu4.99998O24,Perovskita,Perovskita,99.72,204,4,4.0
4330785,Sr3.2Ca0.8Ti4O11.184,Perovskita,Perovskita,99.81,140,4,4.0
4330786,Sr2.4Ca1.6Ti4O11.568,Perovskita,Perovskita,99.86,140,4,4.0
4330787,Sr1.6Ca2.4Ti4O11.58,Perovskita,Perovskita,99.71,62,4,4.0
4330789,Ca4Ti4O11.712,Perovskita,Perovskita,99.59,62,4,3.0
4331661,K12Hf4O4.08F19.92,Perovskita,Perovskita,99.61,225,4,4.0
4331663,Hf4N12O4.08F19.92,Perovskita,Perovskita,97.13,225,4,4.0
4333754,CaV4(PdO4)3,Perovskita,Perovskita,99.79,204,4,4.0
4334350,La2Cu6Pt7.464O24,Perovskita,Perovskita,99.9,204,4,4.0
4336319,MnV4(CuO4)3,Perovskita,Perovskita,99.45,204,4,4.0
4336389,CaV4(CoO4)3,Perovskita,Perovskita,99.84,204,4,4.0
4336390,CaVO3,Perovskita,Perovskita,99.57,62,4,3.0
4336909,LaFe4(CuO4)3,Perovskita,Perovskita,99.93,204,4,4.0
4336910,PrFe4(CuO4)3,Perovskita,Perovskita,99.93,204,4,4.0
4336911,NdFe4(CuO4)3,Perovskita,Perovskita,99.93,204,4,4.0
4336912,SmFe4(CuO4)3,Perovskita,Perovskita,99.92,204,4,4.0
4336913,EuFe4(CuO4)3,Perovskita,Perovskita,99.92,204,4,4.0
4336914,GdFe4(CuO4)3,Perovskita,Perovskita,99.91,204,4,4.0
4336915,TbFe4(CuO4)3,Perovskita,Perovskita,99.92,204,4,4.0
4336929,DyFe4(CuO4)3,Perovskita,Perovskita,99.91,204,4,4.0
4336930,HoFe4(CuO4)3,Perovskita,Perovskita,99.9,204,4,4.0
4336932,TmFe4(CuO4)3,Perovskita,Perovskita,99.89,204,4,4.0
4336933,YbFe4(CuO4)3,Perovskita,Perovskita,99.92,204,4,4.0
4336934,LuFe4(CuO4)3,Perovskita,Perovskita,99.88,204,4,4.0
4337057,V4Cu3AgO12,Perovskita,Perovskita,98.93,204,4,4.0
4340355,CaCu3(RhO3)4,Perovskita,Perovskita,99.53,204,4,4.0
4340609,MnBiO3,Perovskita,No_perovskita,1.4,62,4,3.0
4343688,Ba8Eu4Nb4O22.008,Perovskita,Perovskita,99.92,225,4,4.0
4343689,Ba4Eu8Ta4O22.008,Perovskita,Perovskita,99.91,225,4,4.0
4343939,LiBeH3,Perovskita,Perovskita,71.45,62,4,3.0
4344194,Ba2NdMoO6,Perovskita,Perovskita,98.44,225,4,4.0
4344485,K2NaScF6,Perovskita,Perovskita,99.59,225,4,4.0
4344486,Cs2LiYCl6,Perovskita,Perovskita,97.77,225,4,4.0
4344487,Cs2NaYCl6,Perovskita,Perovskita,96.99,225,4,4.0
4344488,Cs2NaYBr6,Perovskita,Perovskita,87.59,225,4,4.0
4344869,Ca2Fe8.42Cu5.58O24,Perovskita,Perovskita,99.92,204,4,4.0
4511446,LaRhO3,Perovskita,Perovskita,99.5,62,4,3.0
4511447,PrRhO3,Perovskita,Perovskita,99.49,62,4,3.0
4511448,NdRhO3,Perovskita,Perovskita,99.54,62,4,3.0
4511449,SmRhO3,Perovskita,Perovskita,99.64,62,4,3.0
4511450,EuRhO3,Perovskita,Perovskita,99.69,62,4,3.0
4511451,TbRhO3,Perovskita,Perovskita,99.37,62,4,3.0
4512482,Sr4Li0.772Ta3.228N0.8O11.2,Perovskita,Perovskita,99.64,140,4,5.0
4512483,Na0.76452Sr4Ta3.23548N0.8O11.2,Perovskita,Perovskita,99.56,140,4,5.0
6000427,K2LiAlF6,Perovskita,Perovskita,99.74,225,4,4.0
7032562,Sr3.68Li0.32Ta3.68N3.56O7.64,Perovskita,Perovskita,99.42,140,4,5.0
7032563,Sr2.92Li1.08Ta2.92N2.324O7.276,Perovskita,Perovskita,99.46,140,4,5.0
7032565,Sr3.32Li0.68Ta3.32N2.96O7.52,Perovskita,Perovskita,99.68,140,4,5.0
7054634,YbDyMn2O6,Perovskita,Perovskita,99.83,62,4,4.0
7117503,Ba2YTaO6,Perovskita,Perovskita,99.9,225,4,4.0
7200990,KAgF3,Perovskita,Perovskita,81.25,62,4,3.0
7203836,CaDyMnSnO6,Perovskita,Perovskita,99.82,62,4,5.0
7203837,CaLaMnSnO6,Perovskita,Perovskita,99.91,62,4,5.0
7203838,CaSmMnSnO6,Perovskita,Perovskita,99.87,62,4,5.0
7221066,Nd3.936Mn4O11.66,Perovskita,Perovskita,99.88,62,4,3.0
7221276,Sr1.6La2.4Mn2In2O12,Perovskita,Perovskita,99.94,62,4,5.0
7221302,La4Ni3.6Mo0.4O12,Perovskita,Perovskita,99.82,62,4,4.0
7221303,La4Ni3.4Mo0.6O12,Perovskita,Perovskita,99.84,62,4,4.0
7221304,La4Ni3.2Mo0.8O12,Perovskita,Perovskita,99.85,62,4,4.0
7221306,Na0.6Pr3.4Mn4O12,Perovskita,Perovskita,99.88,62,4,4.0
7221307,Na0.4Pr3.6Mn4O12,Perovskita,Perovskita,99.91,62,4,4.0
7221308,Na0.32Pr3.68Mn4O12,Perovskita,Perovskita,99.91,62,4,4.0
7221309,Na0.12Pr3.88Mn3.76O12,Perovskita,Perovskita,99.84,62,4,4.0
7221311,K0.24Pr3.76Mn4O12,Perovskita,Perovskita,99.92,62,4,4.0
7221313,Na0.44Nd3.56Mn4O12,Perovskita,Perovskita,99.88,62,4,4.0
7221314,Na0.08Nd3.92Mn3.64O12,Perovskita,Perovskita,99.67,62,4,4.0
7221315,K0.2Nd3.8Mn4O12,Perovskita,Perovskita,99.91,62,4,4.0
7221316,K0.08Nd3.92Mn3.64O12,Perovskita,Perovskita,99.67,62,4,4.0
7221317,TlNiO3,Perovskita,No_perovskita,22.79,62,4,3.0
7221399,PrCoO3,Perovskita,Perovskita,99.83,62,4,3.0
7221400,TbCoO3,Perovskita,Perovskita,99.82,62,4,3.0
7221401,DyCoO3,Perovskita,Perovskita,99.91,62,4,3.0
7221403,ErCoO3,Perovskita,Perovskita,99.91,62,4,3.0
7221404,TmCoO3,Perovskita,Perovskita,99.91,62,4,3.0
7221405,YbCoO3,Perovskita,Perovskita,99.71,62,4,3.0
7221406,LuCoO3,Perovskita,Perovskita,99.91,62,4,3.0
7221498,SrCoBiRuO6,Perovskita,Perovskita,94.18,62,4,5.0
7221504,Th2Mn8.288Cu5.712O24,Perovskita,Perovskita,99.84,204,4,4.0
7222218,Sr2MnNbO6,Perovskita,Perovskita,99.97,225,4,4.0
7222312,Sr2TaGaO6,Perovskita,Perovskita,99.98,225,4,4.0
7222342,YbVO3,Perovskita,Perovskita,99.82,62,4,3.0
7222434,Ba8Y4Cu0.4Ru3.6O24,Perovskita,Perovskita,98.92,225,4,5.0
8101388,Ba4Bi0.4Pb3.6O12,Perovskita,Perovskita,96.14,140,4,4.0
8103032,PrScO3,Perovskita,Perovskita,99.55,62,4,3.0
9000106,MgCd(CO3)2,Perovskita,Perovskita,94.19,148,4,4.0
9000885,Ca3.003Mg2.997C6O18,Perovskita,Perovskita,99.71,148,4,4.0
9000886,Ca3.006Mg2.994C6O18,Perovskita,Perovskita,99.67,148,4,4.0
9000904,CaGeO3,Perovskita,Perovskita,99.33,62,4,3.0
9001047,Ca3.06Mn2.94C6O18,Perovskita,Perovskita,97.87,148,4,4.0
9001048,Ca3.33Mn2.67C6O18,Perovskita,Perovskita,99.49,148,4,4.0
9001245,Ca2.991Mg2.307Fe0.702C6O18,Perovskita,Perovskita,99.69,148,4,5.0
9001246,Ca3.021Mg1.353Fe1.626C6O18,Perovskita,Perovskita,99.3,148,4,5.0
9001247,Ca2.991Mg0.819Fe2.19C6O18,Perovskita,Perovskita,98.69,148,4,5.0
9001841,Ca2TiSiO6,Perovskita,Perovskita,99.97,225,4,4.0
9002028,Mg3.8Fe0.2Si4O12,Perovskita,Perovskita,95.31,62,4,4.0
9002804,Sr2.4Ca1.6Ti4O12,Perovskita,Perovskita,99.68,62,4,4.0
9002805,Sr2.6Ca1.4Ti4O12,Perovskita,Perovskita,99.87,140,4,4.0
9004344,MnSn(BO3)2,Perovskita,Perovskita,97.18,148,4,4.0
9004466,Na1Ca3Ti1.12Nb2.28Fe0.6O12,Perovskita,Perovskita,99.07,62,4,6.0
9004928,Ca3.24Mg2.76C6O18,Perovskita,Perovskita,99.69,148,4,4.0
9004929,Ca3.51Mg2.49C6O18,Perovskita,Perovskita,99.66,148,4,4.0
9004930,Ca3.21Mg2.79C6O18,Perovskita,Perovskita,99.7,148,4,4.0
9004931,Ca3.39Mg2.61C6O18,Perovskita,Perovskita,99.68,148,4,4.0
9004933,Ca3.42Mg2.58C6O18,Perovskita,Perovskita,99.67,148,4,4.0
9004934,Ca3Mg2.01Fe0.99C6O18,Perovskita,Perovskita,99.62,148,4,5.0
9005880,TiMnO3,Perovskita,Perovskita,96.29,62,4,3.0
9006638,Na1.8La1.36Th0.52Ti4O12,Perovskita,Perovskita,99.46,140,4,5.0
9006863,NaSr2LaTi4O12,Perovskita,Perovskita,99.82,140,4,5.0
9006870,Na1.2Sr1.6La1.2Ti4O12,Perovskita,Perovskita,99.68,140,4,5.0
9006871,Na1.4Sr1.2La1.4Ti4O12,Perovskita,Perovskita,99.77,140,4,5.0
9006957,K0.72Na3.28Mg4F12,Perovskita,Perovskita,99.25,62,4,4.0
9006958,KNaMg2F6,Perovskita,Perovskita,88.93,127,4,4.0
9009324,CaSn(BO3)2,Perovskita,Perovskita,99.09,148,4,4.0
9009341,K2NaAlF6,Perovskita,Perovskita,99.73,225,4,4.0
9009591,Ca3.15Mg0.81Mn0.15Fe1.89C6O18,Perovskita,Perovskita,99.08,148,4,6.0
9009592,Ca3Mg2.82Mn0.03Fe0.15C6O18,Perovskita,Perovskita,99.71,148,4,6.0
9010207,Mg2.4Cd3.6C6O18,Perovskita,Perovskita,96.13,148,4,4.0
9010209,Mg3.6Cd2.4C6O18,Perovskita,Perovskita,97.78,148,4,4.0
9010212,Mg2.7Cd3.3C6O18,Perovskita,Perovskita,96.66,148,4,4.0
9010214,Mg3.3Cd2.7C6O18,Perovskita,Perovskita,97.48,148,4,4.0
9010908,Mg3.96Al0.2Si3.84O11.94,Perovskita,Perovskita,95.75,62,4,4.0
9010911,Mg3.8Al0.4Si3.8O12,Perovskita,Perovskita,95.41,62,4,4.0
9012285,Na3AlF6,Perovskita,Perovskita,99.24,225,4,3.0
9014466,CaSnO3,Perovskita,Perovskita,99.72,62,4,3.0
9014873,Fe(NF2)3,Perovskita,Perovskita,78.89,225,4,3.0
9015738,Cr(NF2)3,Perovskita,Perovskita,92.84,225,4,3.0
9016032,MnNF3,Perovskita,Perovskita,71.95,62,4,3.0
1510367,RbAuBr3,Perovskita,Perovskita,99.05,12,5,3.0
1526064,BaPbO3,Perovskita,Perovskita,99.63,12,5,3.0
1526759,Ba4Ce3.4Y0.6O11.696,Perovskita,Perovskita,99.82,12,5,4.0
1526761,Ba4Ce3.2Y0.8O11.6,Perovskita,Perovskita,99.82,12,5,4.0
1526763,Ba4Ce3Y1O11.496,Perovskita,Perovskita,99.82,12,5,4.0
1526768,Ba4Ce2.8Y1.2O11.4,Perovskita,Perovskita,99.81,12,5,4.0
1528499,Ba2NdNbO6,Perovskita,Perovskita,99.88,12,5,4.0
1528503,Ba2LaNbO6,Perovskita,Perovskita,99.9,12,5,4.0
1528637,La3.33332Mg2Ta2O12,Perovskita,Perovskita,99.84,12,5,4.0
1541112,BaBiO3,Perovskita,Perovskita,99.97,12,5,3.0
1541113,K0.28Ba3.72Bi4O12,Perovskita,Perovskita,99.97,12,5,4.0
1544360,Sr2TaInO6,Perovskita,Perovskita,99.96,12,5,4.0
2206809,RbAuI3,Perovskita,Perovskita,95.41,12,5,3.0
4001636,CaGa2Cu3(SbO6)2,Perovskita,Perovskita,99.84,201,5,5.0
4030511,Ba4Bi2.666Ru1.334O12,Perovskita,Perovskita,99.96,12,5,4.0
4336916,DyFe4(CuO4)3,Perovskita,Perovskita,99.93,201,5,4.0
4336917,HoFe4(CuO4)3,Perovskita,Perovskita,99.93,201,5,4.0
4336918,ErFe4(CuO4)3,Perovskita,Perovskita,99.93,201,5,4.0
4336919,TmFe4(CuO4)3,Perovskita,Perovskita,99.93,201,5,4.0
4336920,YbFe4(CuO4)3,Perovskita,Perovskita,99.93,201,5,4.0
4336921,LuFe4(CuO4)3,Perovskita,Perovskita,99.93,201,5,4.0
4344870,Ca2Fe8.42Cu5.58O24,Perovskita,Perovskita,99.91,201,5,4.0
7034622,BaLaCuSbO6,Perovskita,Perovskita,99.93,12,5,5.0
7036922,Ba3.2Ca0.8La2Nb2O12,Perovskita,Perovskita,98.97,12,5,5.0
1001472,Sr2ErRuO6,Perovskita,Perovskita,99.94,14,6,4.0
1001474,Ca2NdRuO6,Perovskita,Perovskita,99.98,14,6,4.0
1001476,Ca2HoRuO6,Perovskita,Perovskita,99.98,14,6,4.0
1001823,La2MgPtO6,Perovskita,Perovskita,99.97,14,6,4.0
1001825,La2ZnPtO6,Perovskita,Perovskita,99.98,14,6,4.0
1001826,La2CoPtO6,Perovskita,Perovskita,99.98,14,6,4.0
1001827,Pr2CoPtO6,Perovskita,Perovskita,99.98,14,6,4.0
1001828,Nd2CoPtO6,Perovskita,Perovskita,99.98,14,6,4.0
1006046,LiLa2SbO6,Perovskita,Perovskita,99.98,14,6,4.0
1006169,SrSm3Mn4O12,Perovskita,Perovskita,99.99,14,6,4.0
1008646,LaVO3,Perovskita,Perovskita,99.99,14,6,3.0
1008815,SrBiO3,Perovskita,Perovskita,99.98,14,6,3.0
1010932,Na3AlF6,Perovskita,Perovskita,99.96,14,6,3.0
1510134,Eu3AuO6,Perovskita,Perovskita,99.92,2,6,3.0
1510162,Gd3AuO6,Perovskita,Perovskita,99.93,2,6,3.0
1510265,Sm3AuO6,Perovskita,Perovskita,99.93,2,6,3.0
1520868,Sr5(BiO4)3,Perovskita,Perovskita,99.98,14,6,3.0
1520910,SrPr(CoO3)2,Perovskita,Perovskita,99.99,14,6,4.0
1521115,Sr2CeIrO6,Perovskita,Perovskita,99.85,14,6,4.0
1521144,Ba2PrNbO6,Perovskita,Perovskita,99.96,14,6,4.0
1521363,Sm2TiMnO6,Perovskita,Perovskita,99.98,14,6,4.0
1521388,SrZrO3,Perovskita,Perovskita,93.2,63,6,3.0
1521391,SrHfO3,Perovskita,Perovskita,96.75,63,6,3.0
1521493,La2MgTiO6,Perovskita,Perovskita,99.98,14,6,4.0
1521500,Ca5.334Nb2.666O12,Perovskita,Perovskita,99.97,14,6,3.0
1521728,Na2SnTeO6,Perovskita,Perovskita,99.98,14,6,4.0
1521855,D6Na3Al,Perovskita,Perovskita,96.68,14,6,3.0
1521887,La2ZnRhO6,Perovskita,Perovskita,99.98,14,6,4.0
1524038,Ba2LaRuO6,Perovskita,Perovskita,99.98,14,6,4.0
1525569,ErNiO3,Perovskita,Perovskita,99.99,14,6,3.0
1525570,TmNiO3,Perovskita,Perovskita,99.99,14,6,3.0
1525571,YbNiO3,Perovskita,Perovskita,99.99,14,6,3.0
1525572,LuNiO3,Perovskita,Perovskita,99.99,14,6,3.0
1525829,Ca0.6La3.4Mn4O12,Perovskita,Perovskita,99.99,14,6,4.0
1525861,Sr4Ca1.2Sb2.8O12,Perovskita,Perovskita,99.98,14,6,4.0
1525912,Sr2TbRuO6,Perovskita,Perovskita,99.89,14,6,4.0
1526749,CaFeO3,Perovskita,Perovskita,99.99,14,6,3.0
1526947,Sr4Ca1.2Bi2.8O12,Perovskita,Perovskita,99.99,14,6,4.0
1528329,Sr3.2Nd0.8Fe2Mo2O12,Perovskita,Perovskita,99.99,14,6,5.0
1528580,La2TiCoO6,Perovskita,Perovskita,99.99,14,6,4.0
1528595,Ca3.96Fe2.66W1.34O11.92,Perovskita,Perovskita,99.99,14,6,4.0
1528675,Sr4In2.68W1.32O12,Perovskita,Perovskita,99.99,14,6,4.0
1528814,Sr2TaFeO6,Perovskita,Perovskita,99.98,14,6,4.0
1528815,Sr3.6La0.4Ta2Fe2O12,Perovskita,Perovskita,99.98,14,6,5.0
1528816,Sr3.2La0.8Ta2Fe2O12,Perovskita,Perovskita,99.98,14,6,5.0
1528817,Sr2.8La1.2Ta2Fe2O12,Perovskita,Perovskita,99.98,14,6,5.0
1528928,Sr2NbInO6,Perovskita,Perovskita,99.99,14,6,4.0
1528929,Ca4.16Nb2.08In1.76O12,Perovskita,Perovskita,99.99,14,6,4.0
1528930,Ca5Nb2.5In0.5O12,Perovskita,Perovskita,99.98,14,6,4.0
1529166,Sr4Mn0.5Fe1.5Mo2O12,Perovskita,Perovskita,99.99,14,6,5.0
1529334,Cs2RbDyF6,Perovskita,Perovskita,99.78,14,6,4.0
1529484,KRb2InF6,Perovskita,Perovskita,99.96,14,6,4.0
1529603,Sr2LuRuO6,Perovskita,Perovskita,99.95,14,6,4.0
1530733,La2NiRuO6,Perovskita,Perovskita,99.98,14,6,4.0
1530896,MnNCl3,Perovskita,Perovskita,84.17,63,6,3.0
1531086,Ba0.4La3.6Mg1.8Ti2.2O12,Perovskita,Perovskita,99.98,14,6,5.0
1531091,Sr0.4La3.6Mg1.8Ti2.2O12,Perovskita,Perovskita,99.98,14,6,5.0
1531102,Sr2FeWO6,Perovskita,Perovskita,99.99,14,6,4.0
