cif,formula,grupo_espacial,sitios,elementos,predicho_como,valor_salida_red
1528133,Li13(Ga7Cu2)3,204,7,3,No_perovskita,11.21
8101149,Ba6Li3.088Mg4.912Ge12,12,7,4,No_perovskita,11.21
9012403,FeBiSbS4,62,7,4,No_perovskita,11.21
9013662,Zn3Sb0.57Te0.43As2Pb3O14,150,7,6,No_perovskita,11.21
1538374,CdInGaS4,156,7,4,No_perovskita,11.22
1530466,KPrFeC6(N3O2)2,176,7,6,No_perovskita,11.24
2107163,Tl4S3,14,7,2,No_perovskita,11.24
1008164,V2Pb3O8,14,7,3,No_perovskita,11.25
1535005,Cd2H3ClO3,62,7,4,No_perovskita,11.25
2107416,TeS7Br2,62,7,3,No_perovskita,11.25
9016063,Zn3Te1As0.66P1.34Pb3O14,150,7,6,No_perovskita,11.25
1536383,CdHgSeO6,12,7,4,No_perovskita,11.26
2210407,Rb3P(W3O10)4,224,7,4,No_perovskita,11.26
4344108,KCeFeC6(N3O2)2,176,7,6,No_perovskita,11.26
2232496,Cd3.304Cu8.696As32,15,7,3,No_perovskita,11.29
4001978,Y16Mn10.448Au41.552,64,7,3,No_perovskita,11.29
4327373,Cs2Ag5.166Mo18Se22,176,7,4,No_perovskita,11.29
1521935,Ba1.5Ca0.5La1Cu3O7.02,123,7,5,No_perovskita,11.31
8103010,Tb9(SbO)5,85,7,3,No_perovskita,11.31
9016211,Zn3Te1As0.404P1.594Pb3O14,150,7,6,No_perovskita,11.31
2107429,Zn3Co3(PO4)4,14,7,4,No_perovskita,11.32
7223688,D4OF2,14,7,3,No_perovskita,11.32
8104326,Bi4PbS8,12,7,3,No_perovskita,11.32
9010313,K2.1Fe9H18.9S6O42,166,7,5,No_perovskita,11.32
1005012,Ba6Co25S27,221,7,3,No_perovskita,11.33
4303218,CuH2C4(SN)2,131,7,5,No_perovskita,11.33
1527647,NaIn(WO4)2,13,7,4,No_perovskita,11.34
2002734,Ba4LiCu(CO5)2,121,7,5,No_perovskita,11.34
2205445,H4C2O,79,7,3,No_perovskita,11.34
9009593,CuTeO5,19,7,3,No_perovskita,11.34
2020175,As2PbO4,14,7,3,No_perovskita,11.36
4332405,Ge2H9C3N,217,7,4,No_perovskita,11.36
4319718,K16La2.68P8Se32,72,7,4,No_perovskita,11.37
9004975,Bi8Pb4Se0.52S15.48,62,7,4,No_perovskita,11.38
1502688,D4CrC8O5,74,7,4,No_perovskita,11.4
1521467,Ba1.24Ca0.51La0.99Nd0.26Cu3O7.085,123,7,6,No_perovskita,11.4
1532094,Ba1.304Ca0.39La1.11Nd0.196Cu3O7.136,123,7,6,No_perovskita,11.4
2310378,IO6,14,7,2,No_perovskita,11.4
4001977,Y16Mn10.672Au41.328,64,7,3,No_perovskita,11.4
1008319,K2.88Ba4.56V4S16,33,7,4,No_perovskita,11.41
1535757,Tl2Cu2O10.24,11,7,3,No_perovskita,11.41
1511201,K3BS3,14,7,3,No_perovskita,11.42
4001974,Gd16Mn9.496Au42.504,64,7,3,No_perovskita,11.43
7222880,Na3FeSe3,14,7,3,No_perovskita,11.43
8100589,Ba2ZnSi2O7,15,7,4,No_perovskita,11.43
9004981,Bi7.4Pb4.56Se0.376S14.952Cl0.672,62,7,5,No_perovskita,11.43
1520840,TlPbCl3,140,7,3,No_perovskita,11.44
2107126,K2CS3O,14,7,4,No_perovskita,11.44
7038422,Cs3Ho26.94Cd12.06Se54,148,7,4,No_perovskita,11.44
8104498,Na3AlSe3,14,7,3,No_perovskita,11.47
7025369,Tb2Ge(BO4)2,60,7,4,No_perovskita,11.48
1521439,D7(ZrV2)4,15,7,3,No_perovskita,11.49
7209393,NaAu(SO4)2,14,7,4,No_perovskita,11.49
1526728,KVP2S7,5,7,4,No_perovskita,11.5
1532391,Y3Ni4B4C3,139,7,4,No_perovskita,11.5
2311037,Bi2PbS4,62,7,3,No_perovskita,11.5
1001682,Ga4GeO8,12,7,3,No_perovskita,11.51
1509246,AgBi2S3Cl,11,7,4,No_perovskita,11.51
2009228,Ca6Al3H30.006I18O24,148,7,5,No_perovskita,11.51
9008300,K2Ca(CO3)2,194,7,4,No_perovskita,11.52
1522248,Ba1.5La0.5Y1Cu3O7,123,7,5,No_perovskita,11.53
1538319,V2MoO8,35,7,3,No_perovskita,11.53
2104305,Pr6Ag1.8Ge2S14,173,7,4,No_perovskita,11.53
2205174,Ce(Al5Ru)2,63,7,3,No_perovskita,11.53
7006451,CdP2C8(SeO)4,88,7,5,No_perovskita,11.53
2103020,Dy9(SbO)5,85,7,3,No_perovskita,11.55
7038421,Cs3Er26.94Cd12.06Se54,148,7,4,No_perovskita,11.55
1510551,Cs7.36Rb6.64Au10O4,71,7,4,No_perovskita,11.57
1541977,K0.2H15.2N7.8O12,62,7,4,No_perovskita,11.57
7038424,Cs3Tm26.94Cd12.06Se54,148,7,4,No_perovskita,11.58
7051804,H2CN4O5,43,7,4,No_perovskita,11.58
1536129,Cu2NO6,11,7,3,No_perovskita,11.59
1521940,Ba1.5Ca0.5La1Cu3O6.98,123,7,5,No_perovskita,11.6
2107428,Zn2Co(PO4)2,14,7,4,No_perovskita,11.61
1541305,Ba0.2438La1.0062Cu3O6.99,123,7,4,No_perovskita,11.62
2103019,Sm9(SbO)5,85,7,3,No_perovskita,11.62
9000822,USiO7,38,7,3,No_perovskita,11.62
1510550,Cs3.78Rb10.22Au10O4,71,7,4,No_perovskita,11.63
1531629,K2ZnBr4,62,7,3,No_perovskita,11.63
1537298,CsMgPO10,186,7,4,No_perovskita,11.63
1541979,K0.372H14.512N7.628O12,62,7,4,No_perovskita,11.63
2002529,Sr3CuIrO6,15,7,4,No_perovskita,11.63
2002583,TaNbCu3O8,2,7,4,No_perovskita,11.63
7223697,Na3FeS3,14,7,3,No_perovskita,11.63
1541146,Na2InSiO5,62,7,4,No_perovskita,11.64
1536187,Ce9(SbO)5,85,7,3,No_perovskita,11.65
1536190,La9(SbO)5,85,7,3,No_perovskita,11.65
4329210,Sr5(SnAs3)2,55,7,3,No_perovskita,11.65
1100120,Ba2CoC2(O3F)2,61,7,5,No_perovskita,11.67
1526941,Na4MgC6(SN)6,163,7,5,No_perovskita,11.67
4321396,GaN5O14,82,7,3,No_perovskita,11.67
4344255,K1.96Nd2Fe2C12N12O7.96,176,7,6,No_perovskita,11.68
2107209,Ca5(GaAs3)2,55,7,3,No_perovskita,11.71
2202247,H12PbC4,205,7,3,No_perovskita,11.71
2207920,Yb(MnSn)6,191,7,3,No_perovskita,11.71
1521466,Ba1.29Ca0.43La1.07Nd0.21Cu3O7.083,123,7,6,No_perovskita,11.73
1521970,D13.194Zr4V3.998Co4.002,194,7,4,No_perovskita,11.74
4001976,Y16Mn11.216Au40.784,64,7,3,No_perovskita,11.74
1533041,Ba1.242Ca0.421La1.045Pr0.184Cu3O7.1,123,7,6,No_perovskita,11.75
2018519,FeH12(NO5)3,206,7,4,No_perovskita,11.75
4301112,Nd1.44Bi1.04Rh8O16,62,7,4,No_perovskita,11.75
1538603,NbSe2,187,7,2,No_perovskita,11.76
4002565,Sr2Gd1Fe1.001Cu1.999O7.34,123,7,5,No_perovskita,11.76
9011188,Zn4.56Cu3.44As4O20,58,7,4,No_perovskita,11.76
1535223,CsEr2Cu3Se5,63,7,4,No_perovskita,11.77
2105366,MnAg4(SbS3)2,14,7,4,No_perovskita,11.77
1510568,Rb7Au5O2,71,7,3,No_perovskita,11.78
1521910,InCuPO5,62,7,4,No_perovskita,11.78
9014738,Ca0.76V4Cu4Bi1.44Pb1.72O19.72,62,7,6,No_perovskita,11.78
9004431,Mn2Te3O8,15,7,3,No_perovskita,11.79
1520841,Tl16Pb16Br27.2Cl20.8,140,7,4,No_perovskita,11.8
7002845,La26.272W4O52.8,216,7,3,No_perovskita,11.8
7204225,Eu5(InSb3)2,55,7,3,No_perovskita,11.8
1008670,Ba2Y1Co0.554Cu2.446O7.12,123,7,5,No_perovskita,11.81
1533641,Ba1.6Ca0.4Pr1Cu3O7.12,123,7,5,No_perovskita,11.82
1008668,Ba2Y1Co0.57Cu2.43O7.34,123,7,5,No_perovskita,11.83
1535215,La2CuS4,14,7,3,No_perovskita,11.83
2006514,SiH2CCl3,14,7,4,No_perovskita,11.83
2203717,HgH4C4(NCl)2,74,7,5,No_perovskita,11.83
1540211,Ba2Y1Fe0.46Cu2.54O7.18,123,7,5,No_perovskita,11.84
4001732,KSnAuS3,124,7,4,No_perovskita,11.84
4338170,Yb(Al5Os)2,63,7,3,No_perovskita,11.84
2101181,Li2Nb2O3,38,7,3,No_perovskita,11.86
2105533,HC3OF2,14,7,4,No_perovskita,11.86
7037879,ZnH6(CO)6,12,7,4,No_perovskita,11.86
9011526,U2Cu(AsO10)2,130,7,4,No_perovskita,11.86
1000347,Nd4Ni3O8,139,7,3,No_perovskita,11.87
2310414,Al4C3,160,7,2,No_perovskita,11.87
4113398,PH6AuC4(NF3)2,205,7,6,No_perovskita,11.87
7204614,CdAsNO5,62,7,4,No_perovskita,11.89
1509398,InAg(WO4)2,13,7,4,No_perovskita,11.9
1526979,Ba1.5La0.5Eu1Cu3O7.14,123,7,5,No_perovskita,11.9
4110681,H3CN2O,14,7,4,No_perovskita,11.92
1522219,BaGeTeO6,149,7,4,No_perovskita,11.93
1526978,Ba1.6La0.4Eu1Cu3O7.16,123,7,5,No_perovskita,11.93
1535792,Cs2U(Cl2O)2,8,7,4,No_perovskita,11.93
2107421,KCr2FeO10,12,7,4,No_perovskita,11.93
8103697,MnTl2As2S5,64,7,4,No_perovskita,11.93
4002571,Sr2Gd1Fe1.001Cu1.999O7.16,123,7,5,No_perovskita,11.94
8102888,KPrGeSe4,4,7,4,No_perovskita,11.94
1509147,AgBi2Se3Cl,11,7,4,No_perovskita,11.95
4031465,SnP2(HO4)2,15,7,4,No_perovskita,11.95
1536742,KNa3W2O17,176,7,4,No_perovskita,11.96
4125023,Zn3TeP2Pb3O14,150,7,5,No_perovskita,11.96
4335951,Li2Mn(SO4)2,14,7,4,No_perovskita,11.96
7104829,MnH4Au2C4(N2O)2,12,7,6,No_perovskita,11.96
1001490,Ba2Ca0.09Y0.91Fe0.09Cu2.91O7.01,123,7,6,No_perovskita,11.97
1518061,RbCr2BiO8,52,7,4,No_perovskita,11.97
1520801,SnPNO4,14,7,4,No_perovskita,11.97
7025366,Sm2Ge(BO4)2,60,7,4,No_perovskita,11.97
9011811,Pb2CO4,19,7,3,No_perovskita,11.97
1008936,Mn7C3,62,7,2,No_perovskita,11.98
1505059,H4NClO,14,7,4,No_perovskita,11.98
2300030,Fe2Ni(PO4)2,14,7,4,No_perovskita,11.98
1542133,Ba3FeS5,62,7,3,No_perovskita,11.99
7222165,Li13(Si2Ni)9,204,7,3,No_perovskita,11.99
2107240,CrFeH18(NF)6,205,7,5,No_perovskita,12
9010447,Na1.47Fe9H19.53S6O42,166,7,5,No_perovskita,12
9014631,Zn2GeO4,148,7,3,No_perovskita,12
1526984,Ba1.5Pr0.5Eu1Cu3O7.1,123,7,5,No_perovskita,12.01
4333601,Ba3(Ge4Rh)4,139,7,3,No_perovskita,12.01
2310564,Fe(CO)5,15,7,3,No_perovskita,12.02
7025365,Nd2Ge(BO4)2,60,7,4,No_perovskita,12.02
8100308,Al4CN3O,36,7,4,No_perovskita,12.02
9001168,FeBi2PO8,15,7,4,No_perovskita,12.02
8100408,La2I5,11,7,2,No_perovskita,12.03
1004126,InS3(NO4)3,161,7,4,No_perovskita,12.05
1008667,Ba2Y1Co0.345Cu2.655O7.286,123,7,5,No_perovskita,12.05
4002575,Ce4(SiS4)3,161,7,3,No_perovskita,12.05
4301113,Eu1.52Bi1.04Rh8O16,62,7,4,No_perovskita,12.05
4343751,S4N5Cl,62,7,3,No_perovskita,12.05
1531616,D4RbLiN2,62,7,4,No_perovskita,12.06
4002570,Sr2Gd1Fe1Cu2O7.38,123,7,5,No_perovskita,12.06
4124065,SiO2,73,7,2,No_perovskita,12.06
1535238,CsTm2Cu3Se5,63,7,4,No_perovskita,12.07
7002421,H3C5(NO)2,69,7,4,No_perovskita,12.07
1000174,Fe2NF6,62,7,3,No_perovskita,12.08
1001377,Ba2Y1Cu2.98O6.92,123,7,4,No_perovskita,12.08
2105339,Cr4AgBiO14,79,7,4,No_perovskita,12.08
4125025,Zn3P2Pb3WO14,150,7,5,No_perovskita,12.08
1526739,Sr3TaGa3(SiO7)2,150,7,5,No_perovskita,12.09
1528818,V18Cu20.34O56.3412,148,7,3,No_perovskita,12.09
4125026,V2Zn3TePb3O14,150,7,5,No_perovskita,12.09
1521465,Ba1.33Ca0.34La1.16Nd0.17Cu3O7.078,123,7,6,No_perovskita,12.1
1521941,Ba1.5Ca0.5La1Cu3O6.9,123,7,5,No_perovskita,12.1
1533638,Ba1.7Ca0.3Pr1Cu3O7.1,123,7,5,No_perovskita,12.1
1535228,CsLu2Cu3Se5,63,7,4,No_perovskita,12.1
7218612,GaC6N4O3,74,7,4,No_perovskita,12.1
9005324,Cu4As2.468Pb2S1.532O20,12,7,5,No_perovskita,12.1
1529782,KAlCr2O10,12,7,4,No_perovskita,12.12
4343777,ZnCr2(NO2)4,12,7,4,No_perovskita,12.13
1527480,CuCN2O3,14,7,4,No_perovskita,12.14
2220657,Nb2.6Cr1.4S10,11,7,3,No_perovskita,12.14
7110108,Er4(P2O7)3,199,7,3,No_perovskita,12.14
1529804,D10.992Zr4Mn8,194,7,3,No_perovskita,12.15
1511668,Ho3CrB7,63,7,3,No_perovskita,12.16
1526906,Ba2Y1Co0.391Cu2.609O7.23,123,7,5,No_perovskita,12.16
1526977,Ba1.7La0.3Eu1Cu3O7.06,123,7,5,No_perovskita,12.16
1531859,AsCOF4,14,7,4,No_perovskita,12.16
1001687,NaV6O11,190,7,3,No_perovskita,12.17
4310302,KSmGeSe4,4,7,4,No_perovskita,12.17
9008405,Al4.7656Ge1.2344O9.6176,55,7,3,No_perovskita,12.17
1540319,La2Br5,11,7,2,No_perovskita,12.18
2202288,Pr4(GeS4)3,161,7,3,No_perovskita,12.19
7222580,Eu2GeSe4,4,7,3,No_perovskita,12.19
9015001,K2InBr5O,62,7,4,No_perovskita,12.19
7222464,CsEr2Cu3S5,63,7,4,No_perovskita,12.2
2224944,HC3ClO2,14,7,4,No_perovskita,12.21
4117094,H3CO2F,62,7,4,No_perovskita,12.21
9016695,NbCu(O3F2)2,14,7,4,No_perovskita,12.21
1000056,Mg7.72B56,74,7,2,No_perovskita,12.22
1521463,Ba1.41Ca0.17La1.33Nd0.09Cu3O7.053,123,7,6,No_perovskita,12.22
1521464,Ba1.37Ca0.25La1.25Nd0.13Cu3O7.069,123,7,6,No_perovskita,12.22
1530180,Na4Zr(MoO4)4,88,7,4,No_perovskita,12.22
1535045,CsDySiS4,19,7,4,No_perovskita,12.22
4324347,Zn3(SnRu)2,62,7,3,No_perovskita,12.22
4303520,AsH6C4I(NF3)2,205,7,6,No_perovskita,12.23
1530157,K2RuCl5O,62,7,4,No_perovskita,12.24
2107161,Ba3SiS5,62,7,3,No_perovskita,12.24
4002564,Sr2Eu1Fe1.001Cu1.999O7.36,123,7,5,No_perovskita,12.24
1535239,CsYb2Cu3Se5,63,7,4,No_perovskita,12.25
1540038,TeSeS(NCl)2,61,7,5,No_perovskita,12.25
1011177,KAl(SO10)2,205,7,4,No_perovskita,12.26
1509761,Ag2BiO3,34,7,3,No_perovskita,12.26
1539948,Ca(N4Cl)2,62,7,3,No_perovskita,12.26
4031450,SnC2(SN)2,2,7,4,No_perovskita,12.26
8104195,Al(MoS2)4,160,7,3,No_perovskita,12.26
1535052,CsHoSiS4,19,7,4,No_perovskita,12.27
2107415,TeS7Cl2,62,7,3,No_perovskita,12.27
7000984,Cs6B36S3.06Cl36O6,148,7,5,No_perovskita,12.27
9004677,Bi2CO5,44,7,3,No_perovskita,12.27
1004103,Sr2.25Bi6.75O12.3012,166,7,3,No_perovskita,12.28
1535049,CsGdSiS4,19,7,4,No_perovskita,12.28
1004113,Na2CuP2O7,15,7,4,No_perovskita,12.29
2017316,Ba(ErSe2)2,62,7,3,No_perovskita,12.29
1535226,CsHo2Cu3Se5,63,7,4,No_perovskita,12.3
7024288,Ba2Cd2Sb3,12,7,3,No_perovskita,12.3
1008800,D13.536Zr4Cr5.82Ni2.18,194,7,4,No_perovskita,12.31
1511685,Y3ReB7,63,7,3,No_perovskita,12.31
1529943,Li46Al57.0048Si134.9952O384,227,7,4,No_perovskita,12.31
7111044,FeH4(CN2)4,63,7,4,No_perovskita,12.31
1006007,Ba2Pr1Cu3O7.1,123,7,4,No_perovskita,12.32
4318161,CoHC5O4,12,7,4,No_perovskita,12.32
9009276,AgSb3PbS6,63,7,4,No_perovskita,12.32
1535047,CsEuSiS4,19,7,4,No_perovskita,12.33
1535060,CsTmSiS4,19,7,4,No_perovskita,12.33
4117098,Re7.92P8H72C24Cl24,205,7,5,No_perovskita,12.33
1521462,Ba1.46Ca0.09La1.41Nd0.04Cu3O7.04,123,7,6,No_perovskita,12.34
1525820,Na1.872Nb7Br3.648F17.352,221,7,4,No_perovskita,12.34
2101147,D3CO3,14,7,3,No_perovskita,12.34
2105666,H3CO3,14,7,3,No_perovskita,12.34
2107044,Te2O5,4,7,2,No_perovskita,12.34
1007079,CoPNO5,31,7,4,No_perovskita,12.35
1531130,D13.008Zr4V4.68Co3.312,194,7,4,No_perovskita,12.35
1542164,Ba12Fe0.8Si3.2S20,62,7,4,No_perovskita,12.35
2208747,U4Cu18.51Sn4,194,7,3,No_perovskita,12.35
4507562,Yb4Mn1.768Al40Ru6.232,63,7,4,No_perovskita,12.36
1527951,D9.33Hf0.16Zr3.24Mn8.6,194,7,4,No_perovskita,12.37
2012331,KAgSnSe3,124,7,4,No_perovskita,12.37
4310303,RbSmGeSe4,19,7,4,No_perovskita,12.37
7036957,Ba2SnSe4,14,7,3,No_perovskita,12.37
9015254,D9.33Zr3.4Mn8.6,194,7,3,No_perovskita,12.37
1523127,Se2O5,14,7,2,No_perovskita,12.38
1526987,Ba1.7Eu1.3Cu3O7.02,123,7,4,No_perovskita,12.38
1535046,CsErSiS4,19,7,4,No_perovskita,12.38
1541217,K1Al6O9.5,55,7,3,No_perovskita,12.39
2310856,TiCu(O2F3)2,14,7,4,No_perovskita,12.39
2014783,LiMo2AsO9,59,7,4,No_perovskita,12.4
1526983,Ba1.6Pr0.4Eu1Cu3O7.02,123,7,5,No_perovskita,12.41
1540199,La(In2Ni)3,59,7,3,No_perovskita,12.41
2013396,NaPH2OF6,52,7,5,No_perovskita,12.41
4343035,KCuMoO5,62,7,4,No_perovskita,12.41
1008253,D35.504Ti64Fe32O15.2,227,7,4,No_perovskita,12.42
2206888,H6C3(NO)2,60,7,4,No_perovskita,12.42
8103534,Rb2S5,19,7,2,No_perovskita,12.42
9009799,As2O5,19,7,2,No_perovskita,12.42
9016222,D8.454Zr3.088Mn8.908,194,7,3,No_perovskita,12.42
1527949,D8.454Hf0.136Zr2.956Mn8.908,194,7,4,No_perovskita,12.43
4121826,Na29.664Si136,227,7,2,No_perovskita,12.43
9010312,K1.8Fe9H19.2S6O42,166,7,5,No_perovskita,12.44
1529662,Cs2S5,19,7,2,No_perovskita,12.45
1531913,K2.64Mg3.8Al0.12Cr0.08Si4O14,185,7,6,No_perovskita,12.45
1534472,Ho4FeS7,12,7,3,No_perovskita,12.45
4507561,Yb4Mn1.672Al40Ru6.328,63,7,4,No_perovskita,12.45
1540753,Ag(NO)3,58,7,3,No_perovskita,12.46
8103525,K2Zn(CN)4,167,7,4,No_perovskita,12.46
1510440,KSnAuSe3,124,7,4,No_perovskita,12.47
1531400,D13.2Ce4Mn7.196Al0.804,194,7,4,No_perovskita,12.47
7222227,Na5CoCO5,123,7,4,No_perovskita,12.47
1528554,CuPO5,19,7,3,No_perovskita,12.48
2200381,Ce2Si7Rh15,221,7,3,No_perovskita,12.48
2017317,Ba(TmSe2)2,62,7,3,No_perovskita,12.49
2206887,H6C3(NO)2,96,7,4,No_perovskita,12.49
1535057,CsTbSiS4,19,7,4,No_perovskita,12.51
1535232,CsSm2Cu3Se5,63,7,4,No_perovskita,12.52
7222462,CsDy2Cu3S5,63,7,4,No_perovskita,12.52
1001491,Ba2Ca0.12Y0.88Fe0.12Cu2.88O6.98,123,7,6,No_perovskita,12.53
4031665,K2S5,19,7,2,No_perovskita,12.53
1542099,Pb2CO6,160,7,3,No_perovskita,12.54
7024287,Ba2Cd2As3,12,7,3,No_perovskita,12.54
1538048,Cs2Ba2Cu3F12,141,7,4,No_perovskita,12.55
7024290,Ba8Cd8Sb1.14As10.86,12,7,4,No_perovskita,12.56
1541220,Al4B2O9,55,7,3,No_perovskita,12.57
2020184,NiH12(BrO7)2,147,7,4,No_perovskita,12.57
7209485,Gd2B5,14,7,2,No_perovskita,12.57
1526690,Cs58.02W36N90,167,7,3,No_perovskita,12.58
1540156,Nb2Zn3O8,15,7,3,No_perovskita,12.58
1541085,Nd2Te5,63,7,2,No_perovskita,12.58
2004707,SiH4CBr,61,7,4,No_perovskita,12.58
4002563,Sr2Sm1Fe1.001Cu1.999O7.4,123,7,5,No_perovskita,12.58
9011509,U2Cu(PO10)2,129,7,4,No_perovskita,12.58
1008268,Cs4CdNi3F12,166,7,4,No_perovskita,12.59
4332408,Sn2H9C3N,217,7,4,No_perovskita,12.59
1521461,Ba1.5La1.5Cu3O7.035,123,7,4,No_perovskita,12.6
1541059,Ba2Sm1Fe0.202Cu2.798O7.28,123,7,5,No_perovskita,12.6
4344525,Ag3C(NO2)3,14,7,4,No_perovskita,12.6
1001378,Ba2Y1Cu2.978O6.96,123,7,4,No_perovskita,12.62
4315201,PCN(OF)2,82,7,5,No_perovskita,12.62
4328428,Sr2Zn2As3,12,7,3,No_perovskita,12.62
4511950,Fe3Sb2(BrO)4,64,7,4,No_perovskita,12.62
2020034,Sr8Ga7,198,7,2,No_perovskita,12.63
4313419,Nb2.354V1.646S10,11,7,3,No_perovskita,12.63
1533412,Ba4Sm2Cu2O9,118,7,4,No_perovskita,12.64
7209819,HC5NF4,62,7,4,No_perovskita,12.64
9012795,La3Ga5SiO14,150,7,4,No_perovskita,12.64
1531564,CsGd2Cu3Se5,63,7,4,No_perovskita,12.65
2204122,RbHo2Cu3S5,63,7,4,No_perovskita,12.65
8104454,MoCl2,64,7,2,No_perovskita,12.65
1530165,Sr2Co1Cu0.372Pb0.63O5,123,7,5,No_perovskita,12.66
7024289,Ba5.896Sr2.104Cd8As12,12,7,4,No_perovskita,12.66
7209337,AgHg2NO5,62,7,4,No_perovskita,12.66
2207889,H2C2BrO2,15,7,4,No_perovskita,12.68
2310583,CuSeO5,19,7,3,No_perovskita,12.68
4001973,Gd16Mn10.904Au41.096,64,7,3,No_perovskita,12.68
4337518,FeHOF,62,7,4,No_perovskita,12.69
1535055,CsSmSiS4,19,7,4,No_perovskita,12.7
1536463,La3Ga5SnO14,150,7,4,No_perovskita,12.7
4002264,V4GaS8,160,7,3,No_perovskita,12.7
4002561,Sr2La1Fe1.001Cu1.999O7.28,123,7,5,No_perovskita,12.7
1531209,GaPNO5,11,7,4,No_perovskita,12.71
2212398,CsMnH4Cl3O2,54,7,5,No_perovskita,12.71
2310612,Al4CO4,36,7,3,No_perovskita,12.71
1509960,Ag28.0128Ge4S20I4,216,7,4,No_perovskita,12.72
1530373,D9.86Ti4Mn4.8V3.2,194,7,4,No_perovskita,12.72
1509903,Ag4.8Sb12Pb2.4S24,63,7,4,No_perovskita,12.73
1526091,Sr2Y1Cu3O6.84,123,7,4,No_perovskita,12.73
2228057,CsCrP2S7,5,7,4,No_perovskita,12.73
4338390,BaGe4(RhS3)2,61,7,4,No_perovskita,12.73
9009909,CuTeO3,62,7,3,No_perovskita,12.73
1509197,Rb4Al1.8Fe2.2Ag4F24,62,7,5,No_perovskita,12.75
1532092,Ba1.428Ca0.143La1.358Nd0.071Cu3O7.242,123,7,6,No_perovskita,12.75
2020535,Li4Ge2B,160,7,3,No_perovskita,12.75
2105024,H3(CO)2,14,7,3,No_perovskita,12.75
4342890,Na8.16Cu64Sn24H40.8S96O8,226,7,6,No_perovskita,12.75
7026759,V5As2O17,229,7,3,No_perovskita,12.75
1511667,Er3CrB7,63,7,3,No_perovskita,12.76
1541135,D9.3Hf0.172Zr3.4Mn8.428,194,7,4,No_perovskita,12.76
4125022,Ba3Zn3Te(PO7)2,150,7,5,No_perovskita,12.76
7012468,ZnH4(CO)4,5,7,4,No_perovskita,12.76
2014666,CoH4(CO3)2,15,7,4,No_perovskita,12.77
4030349,Re24Se23.04Cl24.96,64,7,3,No_perovskita,12.77
4030843,Cs23.688K6.3Re36S47.412Br41.64,167,7,5,No_perovskita,12.77
4310070,La2(ZnGe2)3,63,7,3,No_perovskita,12.77
7012469,ZnH4(CO)4,15,7,4,No_perovskita,12.77
1511557,Sm2B5,14,7,2,No_perovskita,12.78
1530685,Cs3Yb(SO4)3,161,7,4,No_perovskita,12.78
1534383,CoN6Cl2O,63,7,4,No_perovskita,12.78
1534475,Sr2Y1Al0.74Cu2.26O6.76,123,7,5,No_perovskita,12.78
7023152,AlH6IO4,15,7,4,No_perovskita,12.78
7025367,Eu2Ge(BO4)2,60,7,4,No_perovskita,12.78
2102217,Zr(MoO4)2,163,7,3,No_perovskita,12.8
9007718,Cu2H3ClO3,62,7,4,No_perovskita,12.81
9014052,Ba2CoSi2O7,15,7,4,No_perovskita,12.82
2107241,Ca24.48Al28O64F3.96,220,7,4,No_perovskita,12.83
2211231,K4Ba(VS4)2,72,7,4,No_perovskita,12.83
4105329,KTeP2,11,7,3,No_perovskita,12.83
4343741,SbI(ClF3)2,64,7,4,No_perovskita,12.83
1001376,Ba1.5La1.5Cu3O7.02,123,7,4,No_perovskita,12.84
1522007,La3Ga5.744W0.256O14,150,7,4,No_perovskita,12.84
4030914,Li55.99984I8N16,216,7,3,No_perovskita,12.84
1535220,CsDy2Cu3Se5,63,7,4,No_perovskita,12.85
4000897,MoPO5,9,7,3,No_perovskita,12.85
1534440,SbH4NCl6,15,7,4,No_perovskita,12.86
1537463,P2O3,11,7,2,No_perovskita,12.86
4334918,Cu12Ni7.842Sb4.158O24,15,7,4,No_perovskita,12.86
4328429,Eu2Zn2As3,12,7,3,No_perovskita,12.87
4336312,Ba3GaSe4Cl,62,7,4,No_perovskita,12.87
1200002,Cu3(PO4)2,2,7,3,No_perovskita,12.88
1542094,Hf2CuGe4,63,7,3,No_perovskita,12.88
2013842,RbCrH4(C2O5)2,12,7,5,No_perovskita,12.88
2107176,U3O10,2,7,2,No_perovskita,12.88
2007881,TeH4C4(NCl3)2,58,7,5,No_perovskita,12.89
9012344,AsPO5,19,7,3,No_perovskita,12.89
2107953,Ba2Ca0.077Y0.923Al0.101Cu2.899O6.88,123,7,6,No_perovskita,12.9
7227294,MnH4(C3N2)2,66,7,4,No_perovskita,12.91
1000372,KCuCO3F,26,7,5,No_perovskita,12.92
1509752,CsAg2BiS3,14,7,4,No_perovskita,12.92
2107239,MnCrH18(NF)6,205,7,5,No_perovskita,12.92
9008258,Fe2(SO4)3,148,7,3,No_perovskita,12.92
1525792,Ba2La1Fe0.1Cu2.9O7,123,7,5,No_perovskita,12.93
2000225,CsC2N3,15,7,3,No_perovskita,12.93
4331395,AgIrF7,62,7,3,No_perovskita,12.93
1000354,V18Fe2.7Cu18O57,148,7,4,No_perovskita,12.94
1509276,CsFeAgF6,62,7,4,No_perovskita,12.94
1531484,LiInP2(HO4)2,58,7,5,No_perovskita,12.94
2106840,PbI3NO2,62,7,4,No_perovskita,12.94
9002656,K3.08Mg3.84Si4O14,185,7,4,No_perovskita,12.94
1533631,Ba1.2Pr1.8Cu3O7.3,123,7,4,No_perovskita,12.95
1535036,AlBiSeCl4,82,7,4,No_perovskita,12.95
